"Date","Price","Open","High","Low","Vol.","Change %"
"01/13/2019","5,860.21","5,860.21","5,860.21","5,860.21","","1.09%"
"01/10/2019","5,797.30","5,797.30","5,797.30","5,797.30","","-0.02%"
"01/09/2019","5,798.59","5,798.59","5,798.59","5,798.59","","0.48%"
"01/08/2019","5,770.77","5,770.77","5,770.77","5,770.77","","2.04%"
"01/07/2019","5,655.18","5,655.18","5,655.18","5,655.18","","-0.56%"
"01/06/2019","5,687.00","5,687.00","5,687.00","5,687.00","","1.73%"
"01/03/2019","5,590.47","5,590.47","5,590.47","5,590.47","","1.71%"
"01/02/2019","5,496.43","5,496.43","5,496.43","5,496.43","","0.57%"
"01/01/2019","5,465.25","5,465.25","5,465.25","5,465.25","","1.48%"
"12/27/2018","5,385.64","5,385.64","5,385.64","5,385.64","","0.68%"
"12/26/2018","5,349.18","5,349.18","5,349.18","5,349.18","","0.93%"
"12/24/2018","5,300.09","5,300.09","5,300.09","5,300.09","","0.35%"
"12/23/2018","5,281.77","5,281.77","5,281.77","5,281.77","","0.31%"
"12/20/2018","5,265.31","5,265.31","5,265.31","5,265.31","","0.43%"
"12/19/2018","5,242.56","5,242.56","5,242.56","5,242.56","","0.17%"
"12/18/2018","5,233.59","5,233.59","5,233.59","5,233.59","","0.30%"
"12/17/2018","5,218.01","5,218.01","5,218.01","5,218.01","","-0.63%"
"12/13/2018","5,251.01","5,251.01","5,251.01","5,251.01","","-0.28%"
"12/12/2018","5,265.84","5,265.84","5,265.84","5,265.84","","-0.19%"
"12/11/2018","5,275.76","5,275.76","5,275.76","5,275.76","","-0.38%"
"12/10/2018","5,295.69","5,295.69","5,295.69","5,295.69","","-0.20%"
"12/09/2018","5,306.22","5,306.22","5,306.22","5,306.22","","-0.50%"
"12/06/2018","5,332.80","5,332.80","5,332.80","5,332.80","","-0.53%"
"12/05/2018","5,361.11","5,361.11","5,361.11","5,361.11","","0.29%"
"12/04/2018","5,345.42","5,345.42","5,345.42","5,345.42","","0.92%"
"12/03/2018","5,296.55","5,296.55","5,296.55","5,296.55","","0.11%"
"12/02/2018","5,290.76","5,290.76","5,290.76","5,290.76","","0.18%"
"11/29/2018","5,281.25","5,281.25","5,281.25","5,281.25","","-0.10%"
"11/28/2018","5,286.72","5,286.72","5,286.72","5,286.72","","-0.03%"
"11/27/2018","5,288.54","5,288.54","5,288.54","5,288.54","","0.18%"
"11/26/2018","5,279.25","5,279.25","5,279.25","5,279.25","","0.06%"
"11/25/2018","5,276.24","5,276.24","5,276.24","5,276.24","","-0.56%"
"11/22/2018","5,305.95","5,305.95","5,305.95","5,305.95","","0.13%"
"11/20/2018","5,298.83","5,298.83","5,298.83","5,298.83","","0.79%"
"11/19/2018","5,257.10","5,257.10","5,257.10","5,257.10","","0.02%"
"11/18/2018","5,256.06","5,256.06","5,256.06","5,256.06","","0.22%"
"11/15/2018","5,244.62","5,244.62","5,244.62","5,244.62","","-0.02%"
"11/14/2018","5,245.58","5,245.58","5,245.58","5,245.58","","-0.25%"
"11/13/2018","5,258.58","5,258.58","5,258.58","5,258.58","","0.37%"
"11/12/2018","5,239.06","5,239.06","5,239.06","5,239.06","","-0.76%"
"11/11/2018","5,278.97","5,278.97","5,278.97","5,278.97","","0.38%"
"11/08/2018","5,259.11","5,259.11","5,259.11","5,259.11","","0.32%"
"11/07/2018","5,242.21","5,242.21","5,242.21","5,242.21","","0.73%"
"11/06/2018","5,204.35","5,204.35","5,204.35","5,204.35","","-0.39%"
"11/05/2018","5,224.94","5,224.94","5,224.94","5,224.94","","-0.27%"
"11/04/2018","5,238.98","5,238.98","5,238.98","5,238.98","","-0.37%"
"11/01/2018","5,258.47","5,258.47","5,258.47","5,258.47","","-0.49%"
"10/31/2018","5,284.12","5,284.12","5,284.12","5,284.12","","-0.28%"
"10/30/2018","5,299.07","5,299.07","5,299.07","5,299.07","","1.00%"
"10/29/2018","5,246.51","5,246.51","5,246.51","5,246.51","","0.66%"
"10/28/2018","5,212.23","5,212.23","5,212.23","5,212.23","","-1.32%"
"10/25/2018","5,282.04","5,282.04","5,282.04","5,282.04","","0.11%"
"10/24/2018","5,276.33","5,276.33","5,276.33","5,276.33","","0.45%"
"10/23/2018","5,252.67","5,252.67","5,252.67","5,252.67","","0.01%"
"10/22/2018","5,251.95","5,251.95","5,251.95","5,251.95","","-1.49%"
"10/21/2018","5,331.16","5,331.16","5,331.16","5,331.16","","-0.94%"
"10/18/2018","5,381.51","5,381.51","5,381.51","5,381.51","","0.01%"
"10/17/2018","5,380.78","5,380.78","5,380.78","5,380.78","","-0.35%"
"10/16/2018","5,399.88","5,399.88","5,399.88","5,399.88","","0.29%"
"10/15/2018","5,384.41","5,384.41","5,384.41","5,384.41","","-1.14%"
"10/14/2018","5,446.40","5,446.40","5,446.40","5,446.40","","0.21%"
"10/11/2018","5,435.01","5,435.01","5,435.01","5,435.01","","-0.02%"
"10/10/2018","5,436.15","5,436.15","5,436.15","5,436.15","","-0.36%"
"10/09/2018","5,455.81","5,455.81","5,455.81","5,455.81","","0.27%"
"10/08/2018","5,440.94","5,440.94","5,440.94","5,440.94","","0.56%"
"10/07/2018","5,410.81","5,410.81","5,410.81","5,410.81","","-0.14%"
"10/04/2018","5,418.27","5,418.27","5,418.27","5,418.27","","-0.08%"
"10/03/2018","5,422.65","5,422.65","5,422.65","5,422.65","","0.78%"
"10/02/2018","5,380.93","5,380.93","5,380.93","5,380.93","","0.21%"
"10/01/2018","5,369.91","5,369.91","5,369.91","5,369.91","","0.02%"
"09/30/2018","5,368.95","5,368.95","5,368.95","5,368.95","","0.49%"
"09/27/2018","5,342.88","5,342.88","5,342.88","5,342.88","","-0.89%"
"09/26/2018","5,390.85","5,390.85","5,390.85","5,390.85","","0.07%"
"09/25/2018","5,386.88","5,386.88","5,386.88","5,386.88","","0.55%"
"09/24/2018","5,357.54","5,357.54","5,357.54","5,357.54","","-1.07%"
"09/23/2018","5,415.24","5,415.24","5,415.24","5,415.24","","-0.95%"
"09/20/2018","5,467.05","5,467.05","5,467.05","5,467.05","","-0.90%"
"09/19/2018","5,516.50","5,516.50","5,516.50","5,516.50","","0.80%"
"09/18/2018","5,472.60","5,472.60","5,472.60","5,472.60","","0.53%"
"09/17/2018","5,443.80","5,443.80","5,443.80","5,443.80","","-0.37%"
"09/16/2018","5,464.17","5,464.17","5,464.17","5,464.17","","-0.66%"
"09/13/2018","5,500.61","5,500.61","5,500.61","5,500.61","","-0.51%"
"09/12/2018","5,528.85","5,528.85","5,528.85","5,528.85","","-0.27%"
"09/11/2018","5,543.93","5,543.93","5,543.93","5,543.93","","0.07%"
"09/10/2018","5,540.11","5,540.11","5,540.11","5,540.11","","-0.17%"
"09/09/2018","5,549.78","5,549.78","5,549.78","5,549.78","","-0.44%"
"09/06/2018","5,574.24","5,574.24","5,574.24","5,574.24","","0.22%"
"09/05/2018","5,562.23","5,562.23","5,562.23","5,562.23","","0.17%"
"09/04/2018","5,552.80","5,552.80","5,552.80","5,552.80","","-0.67%"
"09/03/2018","5,590.42","5,590.42","5,590.42","5,590.42","","-0.18%"
"08/30/2018","5,600.64","5,600.64","5,600.64","5,600.64","","-0.18%"
"08/29/2018","5,610.79","5,610.79","5,610.79","5,610.79","","-0.15%"
"08/28/2018","5,619.41","5,619.41","5,619.41","5,619.41","","0.62%"
"08/27/2018","5,584.97","5,584.97","5,584.97","5,584.97","","-0.21%"
"08/26/2018","5,596.91","5,596.91","5,596.91","5,596.91","","0.46%"
"08/20/2018","5,571.19","5,571.19","5,571.19","5,571.19","","0.59%"
"08/19/2018","5,538.50","5,538.50","5,538.50","5,538.50","","1.29%"
"08/16/2018","5,467.74","5,467.74","5,467.74","5,467.74","","1.10%"
"08/14/2018","5,408.45","5,408.45","5,408.45","5,408.45","","0.55%"
"08/13/2018","5,378.72","5,378.72","5,378.72","5,378.72","","-0.53%"
"08/12/2018","5,407.18","5,407.18","5,407.18","5,407.18","","0.00%"
"08/09/2018","5,407.00","5,407.00","5,407.00","5,407.00","","0.02%"
"08/08/2018","5,405.95","5,405.95","5,405.95","5,405.95","","0.45%"
"08/07/2018","5,381.88","5,381.88","5,381.88","5,381.88","","0.53%"
"08/06/2018","5,353.41","5,353.41","5,353.41","5,353.41","","-0.07%"
"08/05/2018","5,357.02","5,357.02","5,357.02","5,357.02","","-0.79%"
"08/02/2018","5,399.79","5,399.79","5,399.79","5,399.79","","0.96%"
"08/01/2018","5,348.20","5,348.20","5,348.20","5,348.20","","0.86%"
"07/31/2018","5,302.63","5,302.63","5,302.63","5,302.63","","0.75%"
"07/30/2018","5,262.91","5,262.91","5,262.91","5,262.91","","-0.32%"
"07/29/2018","5,280.07","5,280.07","5,280.07","5,280.07","","-0.47%"
"07/26/2018","5,305.17","5,305.17","5,305.17","5,305.17","","-0.27%"
"07/25/2018","5,319.44","5,319.44","5,319.44","5,319.44","","-0.30%"
"07/24/2018","5,335.38","5,335.38","5,335.38","5,335.38","","-0.24%"
"07/23/2018","5,348.06","5,348.06","5,348.06","5,348.06","","0.17%"
"07/22/2018","5,339.18","5,339.18","5,339.18","5,339.18","","0.03%"
"07/19/2018","5,337.42","5,337.42","5,337.42","5,337.42","","0.06%"
"07/18/2018","5,334.18","5,334.18","5,334.18","5,334.18","","0.16%"
"07/17/2018","5,325.48","5,325.48","5,325.48","5,325.48","","-0.27%"
"07/16/2018","5,339.91","5,339.91","5,339.91","5,339.91","","0.06%"
"07/15/2018","5,336.74","5,336.74","5,336.74","5,336.74","","-0.41%"
"07/12/2018","5,358.90","5,358.90","5,358.90","5,358.90","","-0.38%"
"07/11/2018","5,379.24","5,379.24","5,379.24","5,379.24","","0.15%"
"07/10/2018","5,371.30","5,371.30","5,371.30","5,371.30","","0.56%"
"07/09/2018","5,341.27","5,341.27","5,341.27","5,341.27","","-0.46%"
"07/08/2018","5,366.02","5,366.02","5,366.02","5,366.02","","0.07%"
"07/05/2018","5,362.27","5,362.27","5,362.27","5,362.27","","1.00%"
"07/04/2018","5,309.11","5,309.11","5,309.11","5,309.11","","0.68%"
"07/03/2018","5,273.16","5,273.16","5,273.16","5,273.16","","-0.93%"
"07/02/2018","5,322.41","5,322.41","5,322.41","5,322.41","","-1.54%"
"06/28/2018","5,405.46","5,405.46","5,405.46","5,405.46","","-0.43%"
"06/27/2018","5,429.04","5,429.04","5,429.04","5,429.04","","0.33%"
"06/26/2018","5,411.27","5,411.27","5,411.27","5,411.27","","-0.41%"
"06/25/2018","5,433.78","5,433.78","5,433.78","5,433.78","","-1.60%"
"06/24/2018","5,521.99","5,521.99","5,521.99","5,521.99","","1.47%"
"06/21/2018","5,441.75","5,441.75","5,441.75","5,441.75","","1.06%"
"06/20/2018","5,384.87","5,384.87","5,384.87","5,384.87","","0.75%"
"06/19/2018","5,344.96","5,344.96","5,344.96","5,344.96","","0.07%"
"06/18/2018","5,341.29","5,341.29","5,341.29","5,341.29","","-0.45%"
"06/12/2018","5,365.22","5,365.22","5,365.22","5,365.22","","0.73%"
"06/11/2018","5,326.44","5,326.44","5,326.44","5,326.44","","0.06%"
"06/10/2018","5,323.29","5,323.29","5,323.29","5,323.29","","-0.81%"
"06/07/2018","5,366.66","5,366.66","5,366.66","5,366.66","","-0.59%"
"06/06/2018","5,398.75","5,398.75","5,398.75","5,398.75","","0.97%"
"06/05/2018","5,346.80","5,346.80","5,346.80","5,346.80","","0.62%"
"06/04/2018","5,313.70","5,313.70","5,313.70","5,313.70","","-0.06%"
"06/03/2018","5,316.96","5,316.96","5,316.96","5,316.96","","-0.50%"
"05/31/2018","5,343.87","5,343.87","5,343.87","5,343.87","","-0.96%"
"05/30/2018","5,395.75","5,395.75","5,395.75","5,395.75","","-0.26%"
"05/29/2018","5,409.69","5,409.69","5,409.69","5,409.69","","-0.14%"
"05/28/2018","5,417.42","5,417.42","5,417.42","5,417.42","","-0.72%"
"05/27/2018","5,456.82","5,456.82","5,456.82","5,456.82","","0.50%"
"05/24/2018","5,429.69","5,429.69","5,429.69","5,429.69","","1.28%"
"05/23/2018","5,361.09","5,361.09","5,361.09","5,361.09","","-0.57%"
"05/22/2018","5,391.89","5,391.89","5,391.89","5,391.89","","-0.40%"
"05/21/2018","5,413.28","5,413.28","5,413.28","5,413.28","","0.42%"
"05/20/2018","5,390.70","5,390.70","5,390.70","5,390.70","","-0.97%"
"05/17/2018","5,443.30","5,443.30","5,443.30","5,443.30","","-1.24%"
"05/16/2018","5,511.76","5,511.76","5,511.76","5,511.76","","-0.67%"
"05/15/2018","5,548.89","5,548.89","5,548.89","5,548.89","","-0.16%"
"05/14/2018","5,557.57","5,557.57","5,557.57","5,557.57","","-0.02%"
"05/13/2018","5,558.66","5,558.66","5,558.66","5,558.66","","-0.51%"
"05/10/2018","5,587.21","5,587.21","5,587.21","5,587.21","","-0.71%"
"05/09/2018","5,627.33","5,627.33","5,627.33","5,627.33","","-0.27%"
"05/08/2018","5,642.46","5,642.46","5,642.46","5,642.46","","-0.72%"
"05/07/2018","5,683.53","5,683.53","5,683.53","5,683.53","","-0.19%"
"05/06/2018","5,694.27","5,694.27","5,694.27","5,694.27","","-0.08%"
"05/03/2018","5,698.68","5,698.68","5,698.68","5,698.68","","-0.71%"
"04/30/2018","5,739.22","5,739.22","5,739.22","5,739.22","","-1.28%"
"04/26/2018","5,813.79","5,813.79","5,813.79","5,813.79","","0.20%"
"04/25/2018","5,802.02","5,802.02","5,802.02","5,802.02","","0.43%"
"04/24/2018","5,777.35","5,777.35","5,777.35","5,777.35","","-0.50%"
"04/23/2018","5,806.13","5,806.13","5,806.13","5,806.13","","-0.12%"
"04/22/2018","5,813.28","5,813.28","5,813.28","5,813.28","","-0.52%"
"04/19/2018","5,843.46","5,843.46","5,843.46","5,843.46","","0.35%"
"04/18/2018","5,822.99","5,822.99","5,822.99","5,822.99","","0.78%"
"04/17/2018","5,777.95","5,777.95","5,777.95","5,777.95","","-0.12%"
"04/16/2018","5,784.67","5,784.67","5,784.67","5,784.67","","0.19%"
"04/15/2018","5,773.60","5,773.60","5,773.60","5,773.60","","-0.68%"
"04/12/2018","5,813.13","5,813.13","5,813.13","5,813.13","","-0.35%"
"04/11/2018","5,833.26","5,833.26","5,833.26","5,833.26","","-0.45%"
"04/10/2018","5,859.60","5,859.60","5,859.60","5,859.60","","-0.34%"
"04/09/2018","5,879.41","5,879.41","5,879.41","5,879.41","","0.24%"
"04/08/2018","5,865.38","5,865.38","5,865.38","5,865.38","","0.41%"
"04/05/2018","5,841.19","5,841.19","5,841.19","5,841.19","","0.83%"
"04/04/2018","5,793.05","5,793.05","5,793.05","5,793.05","","0.05%"
"04/03/2018","5,790.28","5,790.28","5,790.28","5,790.28","","-0.64%"
"04/02/2018","5,827.51","5,827.51","5,827.51","5,827.51","","1.40%"
"04/01/2018","5,747.14","5,747.14","5,747.14","5,747.14","","2.67%"
"03/29/2018","5,597.44","5,597.44","5,597.44","5,597.44","","1.98%"
"03/28/2018","5,488.86","5,488.86","5,488.86","5,488.86","","-0.05%"
"03/27/2018","5,491.79","5,491.79","5,491.79","5,491.79","","-1.41%"
"03/25/2018","5,570.18","5,570.18","5,570.18","5,570.18","","-0.19%"
"03/22/2018","5,580.58","5,580.58","5,580.58","5,580.58","","0.15%"
"03/21/2018","5,572.05","5,572.05","5,572.05","5,572.05","","-1.36%"
"03/20/2018","5,648.90","5,648.90","5,648.90","5,648.90","","-0.26%"
"03/19/2018","5,663.76","5,663.76","5,663.76","5,663.76","","-1.01%"
"03/18/2018","5,721.69","5,721.69","5,721.69","5,721.69","","0.02%"
"03/15/2018","5,720.59","5,720.59","5,720.59","5,720.59","","1.52%"
"03/14/2018","5,635.05","5,635.05","5,635.05","5,635.05","","0.20%"
"03/13/2018","5,623.64","5,623.64","5,623.64","5,623.64","","-1.44%"
"03/12/2018","5,705.57","5,705.57","5,705.57","5,705.57","","-1.17%"
"03/11/2018","5,773.36","5,773.36","5,773.36","5,773.36","","-0.94%"
"03/08/2018","5,827.98","5,827.98","5,827.98","5,827.98","","0.10%"
"03/07/2018","5,822.18","5,822.18","5,822.18","5,822.18","","-0.44%"
"03/06/2018","5,847.81","5,847.81","5,847.81","5,847.81","","0.21%"
"03/05/2018","5,835.33","5,835.33","5,835.33","5,835.33","","-0.82%"
"03/04/2018","5,883.38","5,883.38","5,883.38","5,883.38","","0.21%"
"03/01/2018","5,870.83","5,870.83","5,870.83","5,870.83","","1.14%"
"02/28/2018","5,804.94","5,804.94","5,804.94","5,804.94","","0.11%"
"02/27/2018","5,798.42","5,798.42","5,798.42","5,798.42","","0.41%"
"02/26/2018","5,774.57","5,774.57","5,774.57","5,774.57","","-0.99%"
"02/25/2018","5,832.12","5,832.12","5,832.12","5,832.12","","-1.27%"
"02/22/2018","5,906.98","5,906.98","5,906.98","5,906.98","","-0.03%"
"02/20/2018","5,909.03","5,909.03","5,909.03","5,909.03","","-0.53%"
"02/19/2018","5,940.24","5,940.24","5,940.24","5,940.24","","-0.18%"
"02/18/2018","5,950.75","5,950.75","5,950.75","5,950.75","","-1.64%"
"02/15/2018","6,050.19","6,050.19","6,050.19","6,050.19","","-0.85%"
"02/14/2018","6,102.30","6,102.30","6,102.30","6,102.30","","0.23%"
"02/13/2018","6,088.37","6,088.37","6,088.37","6,088.37","","0.10%"
"02/12/2018","6,082.29","6,082.29","6,082.29","6,082.29","","-0.19%"
"02/11/2018","6,093.95","6,093.95","6,093.95","6,093.95","","2.15%"
"02/08/2018","5,965.62","5,965.62","5,965.62","5,965.62","","0.49%"
"02/07/2018","5,936.34","5,936.34","5,936.34","5,936.34","","-0.22%"
"02/06/2018","5,949.24","5,949.24","5,949.24","5,949.24","","1.35%"
"02/05/2018","5,869.78","5,869.78","5,869.78","5,869.78","","-0.31%"
"02/04/2018","5,888.29","5,888.29","5,888.29","5,888.29","","-2.21%"
"02/01/2018","6,021.44","6,021.44","6,021.44","6,021.44","","-0.30%"
"01/31/2018","6,039.78","6,039.78","6,039.78","6,039.78","","-1.44%"
"01/30/2018","6,127.80","6,127.80","6,127.80","6,127.80","","-0.79%"
"01/29/2018","6,176.44","6,176.44","6,176.44","6,176.44","","0.52%"
"01/28/2018","6,144.72","6,144.72","6,144.72","6,144.72","","-1.14%"
"01/25/2018","6,215.80","6,215.80","6,215.80","6,215.80","","0.24%"
"01/24/2018","6,200.68","6,200.68","6,200.68","6,200.68","","-0.10%"
"01/23/2018","6,206.72","6,206.72","6,206.72","6,206.72","","0.19%"
"01/22/2018","6,195.00","6,195.00","6,195.00","6,195.00","","0.78%"
"01/21/2018","6,147.19","6,147.19","6,147.19","6,147.19","","0.41%"
"01/18/2018","6,122.23","6,122.23","6,122.23","6,122.23","","0.39%"
"01/17/2018","6,098.32","6,098.32","6,098.32","6,098.32","","-0.50%"
"01/16/2018","6,128.80","6,128.80","6,128.80","6,128.80","","1.17%"
"01/15/2018","6,057.85","6,057.85","6,057.85","6,057.85","","-0.98%"
"01/14/2018","6,117.89","6,117.89","6,117.89","6,117.89","","-0.99%"
"01/11/2018","6,179.32","6,179.32","6,179.32","6,179.32","","0.11%"
"01/10/2018","6,172.44","6,172.44","6,172.44","6,172.44","","-0.42%"
"01/09/2018","6,198.53","6,198.53","6,198.53","6,198.53","","-0.19%"
"01/08/2018","6,210.50","6,210.50","6,210.50","6,210.50","","-0.92%"
"01/07/2018","6,268.42","6,268.42","6,268.42","6,268.42","","-0.55%"
"01/04/2018","6,302.84","6,302.84","6,302.84","6,302.84","","-0.24%"
"01/03/2018","6,318.27","6,318.27","6,318.27","6,318.27","","0.61%"
"01/02/2018","6,279.96","6,279.96","6,279.96","6,279.96","","0.41%"
"01/01/2018","6,254.41","6,254.41","6,254.41","6,254.41","","0.16%"
"12/28/2017","6,244.52","6,244.52","6,244.52","6,244.52","","0.94%"
"12/27/2017","6,186.46","6,186.46","6,186.46","6,186.46","","0.31%"
"12/26/2017","6,167.56","6,167.56","6,167.56","6,167.56","","0.13%"
"12/24/2017","6,159.30","6,159.30","6,159.30","6,159.30","","-0.38%"
"12/21/2017","6,182.78","6,182.78","6,182.78","6,182.78","","-0.22%"
"12/20/2017","6,196.48","6,196.48","6,196.48","6,196.48","","-0.52%"
"12/19/2017","6,228.65","6,228.65","6,228.65","6,228.65","","0.07%"
"12/18/2017","6,224.60","6,224.60","6,224.60","6,224.60","","0.19%"
"12/17/2017","6,213.08","6,213.08","6,213.08","6,213.08","","-0.27%"
"12/14/2017","6,230.01","6,230.01","6,230.01","6,230.01","","0.10%"
"12/13/2017","6,224.07","6,224.07","6,224.07","6,224.07","","-0.44%"
"12/12/2017","6,251.60","6,251.60","6,251.60","6,251.60","","0.89%"
"12/11/2017","6,196.65","6,196.65","6,196.65","6,196.65","","-0.13%"
"12/10/2017","6,204.43","6,204.43","6,204.43","6,204.43","","-0.70%"
"12/07/2017","6,248.22","6,248.22","6,248.22","6,248.22","","-0.29%"
"12/06/2017","6,266.29","6,266.29","6,266.29","6,266.29","","-0.33%"
"12/05/2017","6,286.75","6,286.75","6,286.75","6,286.75","","0.38%"
"12/04/2017","6,262.76","6,262.76","6,262.76","6,262.76","","-0.53%"
"12/03/2017","6,296.20","6,296.20","6,296.20","6,296.20","","-0.17%"
"11/30/2017","6,306.86","6,306.86","6,306.86","6,306.86","","0.45%"
"11/29/2017","6,278.55","6,278.55","6,278.55","6,278.55","","0.10%"
"11/28/2017","6,272.57","6,272.57","6,272.57","6,272.57","","-0.47%"
"11/27/2017","6,302.45","6,302.45","6,302.45","6,302.45","","-0.54%"
"11/26/2017","6,336.88","6,336.88","6,336.88","6,336.88","","0.23%"
"11/23/2017","6,322.51","6,322.51","6,322.51","6,322.51","","0.53%"
"11/22/2017","6,289.33","6,289.33","6,289.33","6,289.33","","0.12%"
"11/21/2017","6,281.87","6,281.87","6,281.87","6,281.87","","-0.59%"
"11/20/2017","6,319.12","6,319.12","6,319.12","6,319.12","","0.19%"
"11/19/2017","6,306.95","6,306.95","6,306.95","6,306.95","","0.40%"
"11/16/2017","6,282.09","6,282.09","6,282.09","6,282.09","","0.74%"
"11/15/2017","6,235.71","6,235.71","6,235.71","6,235.71","","-0.26%"
"11/14/2017","6,252.14","6,252.14","6,252.14","6,252.14","","0.57%"
"11/13/2017","6,216.61","6,216.61","6,216.61","6,216.61","","-0.12%"
"11/12/2017","6,223.78","6,223.78","6,223.78","6,223.78","","0.49%"
"11/09/2017","6,193.56","6,193.56","6,193.56","6,193.56","","0.56%"
"11/08/2017","6,159.07","6,159.07","6,159.07","6,159.07","","0.48%"
"11/07/2017","6,129.69","6,129.69","6,129.69","6,129.69","","0.41%"
"11/06/2017","6,104.50","6,104.50","6,104.50","6,104.50","","0.52%"
"11/05/2017","6,072.99","6,072.99","6,072.99","6,072.99","","-0.43%"
"11/02/2017","6,099.02","6,099.02","6,099.02","6,099.02","","0.44%"
"11/01/2017","6,072.33","6,072.33","6,072.33","6,072.33","","0.88%"
"10/31/2017","6,019.59","6,019.59","6,019.59","6,019.59","","0.39%"
"10/30/2017","5,996.24","5,996.24","5,996.24","5,996.24","","0.01%"
"10/29/2017","5,995.41","5,995.41","5,995.41","5,995.41","","-0.38%"
"10/26/2017","6,018.25","6,018.25","6,018.25","6,018.25","","0.28%"
"10/25/2017","6,001.52","6,001.52","6,001.52","6,001.52","","0.56%"
"10/24/2017","5,968.02","5,968.02","5,968.02","5,968.02","","-0.23%"
"10/23/2017","5,981.95","5,981.95","5,981.95","5,981.95","","-0.98%"
"10/22/2017","6,041.20","6,041.20","6,041.20","6,041.20","","0.03%"
"10/19/2017","6,039.55","6,039.55","6,039.55","6,039.55","","0.24%"
"10/18/2017","6,025.27","6,025.27","6,025.27","6,025.27","","-0.11%"
"10/17/2017","6,031.74","6,031.74","6,031.74","6,031.74","","0.30%"
"10/16/2017","6,013.84","6,013.84","6,013.84","6,013.84","","0.08%"
"10/15/2017","6,008.94","6,008.94","6,008.94","6,008.94","","-0.91%"
"10/12/2017","6,064.40","6,064.40","6,064.40","6,064.40","","-0.72%"
"10/11/2017","6,108.57","6,108.57","6,108.57","6,108.57","","-0.54%"
"10/10/2017","6,141.81","6,141.81","6,141.81","6,141.81","","0.21%"
"10/09/2017","6,128.89","6,128.89","6,128.89","6,128.89","","-1.23%"
"10/08/2017","6,205.50","6,205.50","6,205.50","6,205.50","","0.05%"
"10/05/2017","6,202.31","6,202.31","6,202.31","6,202.31","","0.69%"
"10/04/2017","6,159.95","6,159.95","6,159.95","6,159.95","","0.44%"
"10/03/2017","6,133.22","6,133.22","6,133.22","6,133.22","","0.66%"
"10/02/2017","6,092.95","6,092.95","6,092.95","6,092.95","","0.00%"
"09/28/2017","6,092.84","6,092.84","6,092.84","6,092.84","","0.22%"
"09/27/2017","6,079.32","6,079.32","6,079.32","6,079.32","","-0.41%"
"09/26/2017","6,104.27","6,104.27","6,104.27","6,104.27","","-0.03%"
"09/25/2017","6,106.24","6,106.24","6,106.24","6,106.24","","-0.96%"
"09/24/2017","6,165.32","6,165.32","6,165.32","6,165.32","","-0.08%"
"09/21/2017","6,170.47","6,170.47","6,170.47","6,170.47","","-0.04%"
"09/20/2017","6,172.91","6,172.91","6,172.91","6,172.91","","-1.02%"
"09/19/2017","6,236.58","6,236.58","6,236.58","6,236.58","","0.01%"
"09/18/2017","6,235.94","6,235.94","6,235.94","6,235.94","","-0.07%"
"09/17/2017","6,240.57","6,240.57","6,240.57","6,240.57","","0.59%"
"09/14/2017","6,203.90","6,203.90","6,203.90","6,203.90","","0.31%"
"09/13/2017","6,184.57","6,184.57","6,184.57","6,184.57","","0.57%"
"09/12/2017","6,149.39","6,149.39","6,149.39","6,149.39","","-0.03%"
"09/11/2017","6,151.20","6,151.20","6,151.20","6,151.20","","-0.26%"
"09/10/2017","6,167.49","6,167.49","6,167.49","6,167.49","","0.86%"
"09/07/2017","6,114.98","6,114.98","6,114.98","6,114.98","","0.75%"
"09/06/2017","6,069.17","6,069.17","6,069.17","6,069.17","","-0.23%"
"09/05/2017","6,083.00","6,083.00","6,083.00","6,083.00","","0.74%"
"09/04/2017","6,038.37","6,038.37","6,038.37","6,038.37","","0.53%"
"08/31/2017","6,006.43","6,006.43","6,006.43","6,006.43","","0.54%"
"08/30/2017","5,973.94","5,973.94","5,973.94","5,973.94","","0.43%"
"08/29/2017","5,948.50","5,948.50","5,948.50","5,948.50","","0.02%"
"08/28/2017","5,947.24","5,947.24","5,947.24","5,947.24","","0.54%"
"08/27/2017","5,915.42","5,915.42","5,915.42","5,915.42","","0.51%"
"08/24/2017","5,885.42","5,885.42","5,885.42","5,885.42","","0.50%"
"08/23/2017","5,855.87","5,855.87","5,855.87","5,855.87","","-0.11%"
"08/22/2017","5,862.33","5,862.33","5,862.33","5,862.33","","0.31%"
"08/21/2017","5,844.10","5,844.10","5,844.10","5,844.10","","0.43%"
"08/20/2017","5,819.27","5,819.27","5,819.27","5,819.27","","-0.71%"
"08/17/2017","5,861.11","5,861.11","5,861.11","5,861.11","","-0.38%"
"08/16/2017","5,883.24","5,883.24","5,883.24","5,883.24","","-0.65%"
"08/13/2017","5,921.59","5,921.59","5,921.59","5,921.59","","0.34%"
"08/10/2017","5,901.80","5,901.80","5,901.80","5,901.80","","0.20%"
"08/09/2017","5,890.12","5,890.12","5,890.12","5,890.12","","-0.13%"
"08/08/2017","5,897.67","5,897.67","5,897.67","5,897.67","","-0.27%"
"08/07/2017","5,913.59","5,913.59","5,913.59","5,913.59","","0.10%"
"08/06/2017","5,907.62","5,907.62","5,907.62","5,907.62","","0.46%"
"08/03/2017","5,880.44","5,880.44","5,880.44","5,880.44","","-0.18%"
"08/02/2017","5,891.16","5,891.16","5,891.16","5,891.16","","0.25%"
